"","mean_tree_ch4_all","mean_tree_ch4_3ft","mean_tree_ch4_all_co2","mean_tree_ch4_3ft_co2"
"1",0.148439600646282,0.00911340683392474,5.04694642197358,0.309855832353441
"2",1.18557136582211,0.048802762939817,40.3094264379518,1.65929393995378
"3",1.80251715587133,0.0741922860958303,61.2855832996251,2.52253772725823
"4",0.381522128439133,0.0156973415172704,12.9717523669305,0.533709611587195
"5",0.909334226493509,0.0374373290325544,30.9173637007793,1.27286918710685
"6",0.27637993040525,0.0170000835375321,9.39691763377852,0.578002840276092
"7",0.824342715000008,0.0511743820333055,28.0276523100003,1.73992898913239
"8",0.705487783885792,0.0435455119465888,23.9865846521169,1.48054740618402
"9",0.124337877601055,0.00778531355082855,4.22748783843588,0.264700660728171
"10",0.818957697388737,0.0337099559676311,27.8445617112171,1.14613850289946
"11",0.673766681818609,0.0277337011086429,22.9080671818327,0.942945837693857
"12",0.719209235219529,0.0443765019070453,24.453113997464,1.50880106483954
"13",1.52692539438749,0.0628574055217159,51.9154634091748,2.13715178773834
"14",0.366458014417472,0.0226800108629058,12.4595724901941,0.771120369338796
"15",2.12645097361326,0.0875479245009717,72.2993331028507,2.97662943303304
"16",0.605410400304512,0.0375305817614792,20.5839536103534,1.27603977989029
"17",2.66902417347642,0.109871604498086,90.7468218981982,3.73563455293492
"18",0.559852556300004,0.0230466269685339,19.0349869142001,0.783585316930151
"19",0.502624060559964,0.0312088046986742,17.0892180590388,1.06109935975492
"20",0.282929913852247,0.0116509595169211,9.61961707097641,0.396132623575316
"21",0.372788756005752,0.0153457531021556,12.6748177041956,0.52175560547329
"22",0.70813039566013,0.0439232923742398,24.0764334524444,1.49339194072415
"23",0.351049402402498,0.0214477875204656,11.9356796816849,0.72922477569583
"24",0.549568484022192,0.0338684086195232,18.6853284567545,1.15152589306379
"25",1.71460999676986,0.0705818571906647,58.2967398901751,2.3997831444826
"26",0.101285443119016,0.00639517132256625,3.44370506604653,0.217435824967253
"27",0.589525009596404,0.0242656421259218,20.0438503262777,0.825031832281341
"28",1.00218137160491,0.0412516969005609,34.0741666345668,1.40255769461907
"29",1.63065105769568,0.0671318248800093,55.442135961653,2.28248204592032
"30",0.605805950368792,0.0375709456037238,20.5974023125389,1.27741215052661
"31",1.44687848148619,0.0595470298646374,49.1938683705304,2.02459901539767
"32",-0.0532053206990363,-0.00316420553598788,-1.80898090376723,-0.107582988223588
"33",0.119060919884408,0.00488826696219308,4.04807127606987,0.166201076714565
"34",0.55118235975048,0.0339164114069547,18.7402002315163,1.15315798783646
"35",0.445531089372192,0.0277311107892618,15.1480570386545,0.942857766834903
"36",1.36039502468834,0.0559872408571094,46.2534308394034,1.90356618914172
"37",-0.0176696025322487,-0.00102668603329023,-0.600766486096455,-0.0349073251318677
"38",1.29695920959199,0.0533868217018265,44.0966131261276,1.8151519378621
"39",0.7276827478939,0.0451016077094061,24.7412134283926,1.53345466211981
"40",1.39831779456005,0.0575521757284056,47.5428050150417,1.95677397476579
"41",1.13921581321459,0.0703087633364126,38.7333376492961,2.39049795343803
"42",0.394817006466155,0.0244142353946926,13.4237782198493,0.83008400341955
"43",0.0775745297310372,0.00502773006169227,2.63753401085526,0.170942822097537
"44",0.456506085478971,0.0188000809606841,15.521206906285,0.63920275266326
"45",0.76356974180487,0.0473699521966642,25.9613712213656,1.61057837468658
"46",0.814004908508691,0.0501602826400673,27.6761668892955,1.70544960976229
"47",0.315624059608691,0.0195304332227795,10.7312180266955,0.664034729574503
"48",2.31582848597866,0.0953237255723178,78.7381685232745,3.24100666945881
"49",1.93879103348314,0.0798147992195846,65.9188951384268,2.71370317346588
"50",1.68954131603459,0.0695564329291106,57.4444047451761,2.36491871958976
"51",0.46711552431964,0.0288975098631676,15.8819278268678,0.982515335347697
"52",1.49602831982587,0.0615900544393975,50.8649628740797,2.09406185093951
"53",1.03736955577381,0.0427134692749849,35.2705648963094,1.45225795534949
"54",1.16571846461459,0.0479928303001514,39.634427796896,1.63175623020515
"55",1.04373675238137,0.0429691070674856,35.4870495809666,1.46094964029451
"56",0.983417488581977,0.0609156274111171,33.4361946117872,2.07113133197798
"57",0.432316643260272,0.0266367215538881,14.6987658708492,0.905648532832196
"58",0.242919417163006,0.0152750001086053,8.2592601835422,0.519350003692581
"59",0.731777663716442,0.030112365146571,24.880440566359,1.02382041498341
"60",1.59077174232167,0.065487960646537,54.0862392389367,2.22659066198226
"61",-0.0629449559198583,-0.00374985479724347,-2.14012850127518,-0.127495063106278
"62",0.783244962372973,0.0483932954723729,26.6303287206811,1.64537204606068
"63",0.829845036265637,0.034169643528338,28.2147312330317,1.16176787996349
"64",0.622184886222379,0.0385608245215847,21.1542861315609,1.31106803373388
