"","mean_ch4_all","mean_ch4_3m","ch4_all_rate_co2","ch4_3m_rate_co2"
"1",-0.757354682937303,-0.199381918405592,-25.7500592198683,-6.77898522579014
"2",2.23043827218034,0.587187313436583,75.8349012541314,19.9643686568438
"3",-4.13050500079616,-1.08740069824168,-140.437170027069,-36.9716237402172
"4",6.04647090329512,1.59179971477429,205.580010712034,54.121190302326
"5",8.75423084629974,2.32429467224062,297.643848774191,79.026018856181
"6",11.9995074590637,3.18593280738103,407.983253608166,108.321715450955
"7",8.18720417380784,2.17374608641616,278.364941909467,73.9073669381496
"8",-5.40620105215785,-1.42324166120565,-183.810835773367,-48.390216480992
"9",0.643070364348319,0.169295319355892,21.8643923878428,5.75604085810033
"10",7.31236765254024,1.92506090408788,248.620500186368,65.4520707389878
"11",7.54320010044282,2.00275959281047,256.468803415056,68.093826155556
"12",4.05677896241185,1.07709630855545,137.930484722003,36.6212744908852
"13",-0.0506874416973612,-0.0133440243948793,-1.72337301771028,-0.453696829425898
"14",1.16550062421707,0.309446590902488,39.6270212233805,10.5211840906846
"15",6.58269662239519,1.73296701060184,223.811685161436,58.9208783604627
"16",8.79201425696649,2.31459408477496,298.928484736861,78.6961988823487
"17",2.83636495477613,0.746704151598244,96.4364084623885,25.3879411543403
"18",-0.996528885333332,-0.264583698965761,-33.8819821013333,-8.99584576483586
"19",13.5277611877467,3.56133135255062,459.943880383388,121.085265986721
"20",13.6467226442538,3.59264925940335,463.988569904629,122.150074819714
"21",-1.10438796066574,-0.293220854936338,-37.5491906626353,-9.96950906783548
"22",-0.23435593514405,-0.0616967676987686,-7.96810179489771,-2.09769010175813
"23",3.85307698241921,1.02301235359304,131.004617402253,34.7824200221635
"24",1.32405967195309,0.351544858169924,45.018028846405,11.9525251777774
"25",0.292622834595515,0.0770361673934035,9.94917637624751,2.61922969137572
"26",6.89779569573202,1.81592029410973,234.525053654889,61.7412899997308
"27",10.2125115425823,2.71147592351336,347.225392447797,92.1901813994543
"28",15.1372594719612,3.98504941069031,514.666822046681,135.491679963471
"29",2.98276619495799,0.785245882153349,101.414050628572,26.6983599932139
"30",7.91362819407268,2.08334932948901,269.063358598471,70.8338772026264
"31",10.7254985297651,2.84767668656975,364.666950012012,96.8210073433714
"32",8.47947238609944,2.25134484530448,288.302061127381,76.5457247403522
"33",7.80368186101156,2.07191888035218,265.325183274393,70.4452419319743
"34",1.94069477325837,0.510909162707312,65.9836222907845,17.3709115320486
"35",13.2187866416378,3.50965789046228,449.438745815685,119.328368275718
"36",13.4430015810536,3.53901745740148,457.062053755823,120.32659355165
"37",10.5878209559116,2.78735987442141,359.985912500995,94.7702357303281
"38",17.334916164323,4.60251208722742,589.387149586981,156.485410965732
"39",7.88125822302644,2.09251581549003,267.962779582899,71.1455377266611
"40",0.623500814365839,0.165542769708975,21.1990276884385,5.62845417010516
"41",-2.44494919976977,-0.643659665460431,-83.1282727921723,-21.8844286256546
"42",11.2086986050132,2.97596886668745,381.095752570448,101.182941467373
"43",16.5553389748964,4.39553021300023,562.881525146476,149.448027242008
"44",11.891801446025,3.13064702579141,404.32124916485,106.441998876908
"45",16.868231201757,4.47860475702886,573.519860859738,152.272561738981
"46",5.25410913719722,1.38320179816391,178.639710664705,47.0288611375728
"47",3.18492679690256,0.83846687563214,108.287511094687,28.5078737714927
"48",0.42109690063205,0.111803458215842,14.3172946214897,3.80131757933864
"49",10.1558603129219,2.69643472188329,345.299250639345,91.6787805440319
"50",6.75853417833423,1.77925817380546,229.790162063364,60.4947779093858
"51",2.31126917672208,0.613654212218971,78.5831520085506,20.864243215445
"52",-2.02177502272656,-0.532254426753312,-68.7403507727029,-18.0966505096126
"53",16.9822377472468,4.47076015656752,577.39608340639,152.005845323296
"54",13.211790898729,3.47814871196909,449.200890556787,118.257056206949
"55",6.42490836448545,1.69142752286552,218.446884392505,57.5085357774278
"56",4.78800803420941,1.26049557586361,162.79227316312,42.8568495793629
"57",2.67232869157866,0.703519808012288,90.8591755136743,23.9196734724178
"58",8.99164299137036,2.38732885463782,305.715861706592,81.1691810576858
"59",8.42277253690358,2.23629073493012,286.374266254722,76.0338849876242
"60",5.45369764280324,1.44798561949468,185.42571985531,49.2315110628192
"61",3.8728985755545,1.01958298427563,131.678551568853,34.6658214653716
"62",2.82149980638277,0.749123147749223,95.9309934170141,25.4701870234736
"63",5.58828917218421,1.48372038365173,190.001831854263,50.4464930441589
"64",9.17638383597388,2.41578358787808,311.997050423112,82.1366419878546
"65",1.95650141254891,0.51507043368945,66.5210480266628,17.5123947454413
"66",9.72258860466921,2.55957797784922,330.568012558753,87.0256512468734
"67",0.219860681472148,0.0583741758188733,7.47526317005303,1.98472197784169
"68",5.75340003068478,1.51464559646446,195.615601043282,51.4979502797917
"69",7.66189016495982,2.01707653510224,260.504265608634,68.580602193476
"70",-3.7999935181523,-1.00891841257802,-129.199779617178,-34.3032260276527
