"","mean_ch4_all","mean_ch4_3ft","ch4_all_rate_co2","ch4_3ft_rate_co2"
"1",0.00345578884510146,0.000215768607818463,0.11749682073345,0.00733613266582774
"2",0.00171330664259995,0.000105350019127696,0.0582524258483984,0.00358190065034166
"3",0.00208151269375993,0.000127990749962529,0.0707714315878375,0.00435168549872597
"4",0.00238836338093146,0.000149121912468309,0.0812043549516697,0.00507014502392251
"5",0.00503982611349078,0.000314670922587319,0.171354087858686,0.0106988113679688
"6",0.00411712809181933,0.00025706055444949,0.139982355121857,0.00874005885128264
"7",0.00274673946311056,0.000168895075628946,0.0933891417457589,0.00574243257138415
"8",0.00118298377274514,7.38617934017778e-05,0.0402214482733348,0.00251130097566044
"9",0.00456510743535344,0.000280705241943526,0.155213652802017,0.00954397822607989
"10",0.000911255532978631,5.68959350616511e-05,0.0309826881212735,0.00193446179209614
"11",0.0033370847659372,0.000205194992642256,0.113460882041865,0.00697662974983671
"12",0.00133476149660907,8.3338318051829e-05,0.0453818908847085,0.00283350281376219
"13",0.00283295075814407,0.00017419614745986,0.0963203257768985,0.00592266901363523
"14",0.00322037713915143,0.000201070239852779,0.109492822731149,0.00683638815499449
"15",0.00335484362150849,0.000206286972167464,0.114064683131289,0.00701375705369378
"16",-0.00272728858006376,-0.000170283338020982,-0.0927278117221678,-0.00578963349271338
"17",0.00543399513281298,0.000334132534683298,0.184755834515641,0.0113605061792321
"18",0.00150809587566581,9.27317535562074e-05,0.0512752597726375,0.00315287962091105
"19",2.4446706812001e-05,1.50321078913533e-06,0.000831188031608035,5.11091668306012e-05
"20",0.00222101798450481,0.00013656883206585,0.0755146114731636,0.0046433402902389
"21",0.00750962576602641,0.00046887746022735,0.255327276044898,0.0159418336477299
"22",0.000821424954677284,5.05088421042353e-05,0.0279284484590277,0.001717300631544
"23",-0.000345917955174416,-2.12702515055545e-05,-0.0117612104759302,-0.000723188551188853
"24",0.00250675399818528,0.000154138538362575,0.0852296359382997,0.00524071030432755
"25",0.00251329304549329,0.000156922128571195,0.0854519635467719,0.00533535237142063
"26",0.00494549574113202,0.000304095051037427,0.168146855198489,0.0103392317352725
"27",-0.000226813745801924,-1.4161538322905e-05,-0.00771166735726543,-0.000481492302978771
"28",0.000247848072063445,1.54748556282378e-05,0.00842683445015713,0.000526145091360084
"29",0.004233150360723,0.000264304620727662,0.143927112264582,0.00898635710474052
"30",0.000310059058544093,1.90653131997239e-05,0.0105420079904992,0.000648220648790613
"31",0.00100158459348155,6.15867314453204e-05,0.0340538761783727,0.00209394886914089
"32",0.0031980398190434,0.000196645216758214,0.108733353847476,0.00668593736977926
"33",0.00154671394438369,9.65719635753017e-05,0.0525882741090454,0.00328344676156026
"34",0.00107283967609127,6.69847417473874e-05,0.036476548987103,0.00227748121941117
"35",0.00170230258485585,0.000104673387364882,0.0578782878850989,0.00355889517040598
